Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1984 Winter Olympics; 1998 Winter Olympics; 2002 Winter Olympics; 2006 Winter Olympics,Male,"Christos Kostas ""Chris""•Chelios (Tselios-)",Chris•Chelios,"25 January 1962 in Evergreen Park, Illinois (USA)",,United States,84712,185 cm / 86 kg,"Wisconsin Badgers, Madison (USA) / Chicago Blackhawks, Chicago (USA) / Detroit Red Wings, Detroit (USA)",,,,,,
1980 Winter Olympics,Male,"Steven Mark ""Steve""•Christoff",Steve•Christoff,"23 January 1958 in Springfield, Illinois (USA)",,United States,84768,180 cm / 82 kg,"Minnesota Golden Gophers, Saint Paul (USA)",,,,,,
1992 Winter Olympics; 1994 Winter Olympics; 1998 Winter Olympics,Male,"David Wright ""Dave""•Cruikshank",Dave•Cruikshank,"11 January 1969 in Chicago, Illinois (USA)",,United States,84923,183 cm / 86 kg,"Northbrook Speedskating Club, Northbrook (USA)",,,,,,
1928 Winter Olympics; 1932 Winter Olympics,Male,"William Mead Lindsley ""Billy""•Fiske, III",Billy•Fiske,"4 June 1911 in Chicago, Illinois (USA)","17 August 1940 in Chichester, England (GBR)",United States,85736,,,,,,,,
1936 Winter Olympics,Male,"Leonhard ""Leo""•Freisinger",Leo•Freisinger,"7 February 1916 in Chicago, Illinois (USA)","29 August 1985 in Mission Viejo, California (USA)",United States,85843,,"Chicago CYO, Chicago (USA)",,,,,,
1988 Winter Olympics; 1992 Winter Olympics; 1994 Winter Olympics; 1998 Winter Olympics,Male,"Andrew Alexander ""Andy""•Gabel",Andy•Gabel,"23 December 1964 in Chicago, Illinois (USA)",,United States,85897,180 cm / 77 kg,,,,,,,
1988 Winter Olympics,Male,"Anthony Lewis ""Tony""•Granato",Tony•Granato,"25 July 1964 in Hinsdale, Illinois (USA)",,United States,86185,178 cm / 84 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
1988 Winter Olympics; 1992 Winter Olympics,Male,Mark William•Greenwald,Mark•Greenwald,"1 December 1968 in Chicago, Illinois (USA)",,United States,86213,165 cm / 68 kg,Park Ridge,,,,,,
1928 Winter Olympics; 1932 Winter Olympics,Male,"Clifford Barton ""Cliff""•Gray",Cliff•Gray,"29 January 1892 in Chicago, Illinois (USA)","9 November 1969 in Spring Valley, San Diego County, California (USA)",United States,86222,173 cm,,Tippy,,,,,
1992 Winter Olympics; 1994 Winter Olympics; 1998 Winter Olympics,Male,"Matthew Reid ""Matt""•Grosjean",Matt•Grosjean,"21 September 1970 in Chicago, Illinois (USA)",,United States,86245,175 cm / 82 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
1984 Winter Olympics; 1988 Winter Olympics,Male,Erik Christian•Henriksen,Erik•Henriksen,"8 April 1958 in Champaign, Illinois (USA)",,United States,86588,190 cm / 86 kg,,,,,,,
1948 Winter Olympics; 1952 Winter Olympics; 1956 Winter Olympics,Male,"Kenneth Charles ""Ken""•Henry",Ken•Henry,"7 January 1929 in Chicago, Illinois (USA)","1 March 2009 in Lake Bluff, Illinois (USA)",United States,86590,,"Northwest Chicago Speedskating Club, Chicago (USA)",,,,,,
