Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1960 Summer Olympics,Female,"Ann Lois ""Annie""•Smith (-Earthman)",Annie•Smith,"23 April 1939 in Atlanta, Georgia (USA)",,United States,77970,174 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Female,"Gwendolyn Lenna ""Gwen""•Torrence (-Waller, -Smith)",Gwen•Torrence,"12 June 1965 in Atlanta, Georgia (USA)",,United States,77990,170 cm / 57 kg,Athletics West/Mazda Optimists Track Club/Nike,,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Female,Wyomia•Tyus (-Simburg),Wyomia•Tyus,"29 August 1945 in Griffin, Georgia (USA)",,United States,77993,172 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Female,Lucinda•Williams (-Adams),Lucinda•Williams,"10 August 1937 in Savannah, Georgia (USA)",,United States,78013,166 cm / 51 kg,"TSU Tigers, Nashville (USA)",,,,,,
1976 Summer Olympics,Male,"James Archibald•Barrineau, Jr.",James•Barrineau,"25 June 1955 in Fort Gordon, Georgia (USA)",,United States,78081,190 cm / 70 kg,"Georgia Bulldogs, Athens (USA)",,,,,,
1928 Summer Olympics,Male,"Henry Harford•Cumming, Jr.",Henry•Cumming,"5 September 1905 in Augusta, Georgia (USA)","10 July 1945 in Firenze, Firenze (ITA)",United States,78285,178 cm / 72 kg,Newark Athletic Club,,,,,,
1964 Summer Olympics,Male,"Trenton James ""Trent""•Jackson",Trent•Jackson,"28 February 1942 in Cordele, Georgia (USA)","25 March 2007 in Rochester, New York (USA)",United States,78592,183 cm / 79 kg,"Illinois Fighting Illini, Champaign (USA)","TJ, The Franklin Flash",,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,Roger Nona•Kingdom,Roger•Kingdom,"26 August 1962 in Vienna, Georgia (USA)",,United States,78653,185 cm / 91 kg,New Image,,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,Antonio Ricardo•McKay,Antonio•McKay,"9 February 1964 in Atlanta, Georgia (USA)",,United States,78766,183 cm / 77 kg,"Georgia Tech Yellow Jackets, Atlanta (USA)",Special K,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Ralph Harold•Metcalfe,Ralph•Metcalfe,"29 May 1910 in Atlanta, Georgia (USA)","10 October 1978 in Chicago, Illinois (USA)",United States,78787,180 cm / 82 kg,"Marquette Golden Eagles, Milwaukee (USA)",,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Male,"Melvin ""Mel""•Pender, Jr.",Mel•Pender,"31 October 1937 in Atlanta, Georgia (USA)",,United States,78887,165 cm / 68 kg,"US Army, (USA)",,,,,,
1960 Summer Olympics,Male,"Irvin ""Bo""•Roberson",Bo•Roberson,"23 July 1935 in Blakely, Georgia (USA)","15 April 2001 in Pasadena, California (USA)",United States,78955,185 cm / 81 kg,"US Army, (USA)",,,,,,
1936 Summer Olympics,Male,"Matthew MacKenzie ""Mack""•Robinson",Mack•Robinson,"18 July 1914 in Cairo, Georgia (USA)","12 March 2000 in Pasadena, California (USA)",United States,78964,186 cm / 77 kg,Pasadena Junior College,,,,,,
1924 Summer Olympics,Male,Albert Ralph•Spearow,Ralph•Spearow,"3 October 1895 in LaGrange, Georgia (USA)","17 December 1980 in Portland, Oregon (USA)",United States,79075,180 cm / 66 kg,"Oregon Ducks, Eugene (USA)",,,,,,
1936 Summer Olympics,Male,Forrest Grady•Towns,Forrest•Towns,"6 February 1914 in Fitzgerald, Georgia (USA)","9 April 1991 in Athens, Georgia (USA)",United States,79137,188 cm / 75 kg,"Georgia Bulldogs, Athens (USA)",Spec,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,"Arthur Franklin ""Art""•Walker, Jr.",Art•Walker,"9 September 1941 in Columbus, Georgia (USA)",,United States,79163,188 cm / 69 kg,"Southern California Striders, Anaheim (USA)",,,,,,
1924 Summer Olympics,Male,Homer D.•Whelchel,Homer•Whelchel,"31 December 1899 in Dawson County, Georgia (USA)","12 August 1974 in Cordele, Georgia (USA)",United States,79177,188 cm / 83 kg,"Georgia Tech Yellow Jackets, Atlanta (USA)",,,,,,
2000 Summer Olympics,Male,Julius Shareef•Abdur-Rahim,Shareef•Abdur-Rahim,"11 December 1976 in Marietta, Georgia (USA)",,United States,82798,202 cm / 104 kg,"Vancouver Grizzlies, Vancouver (CAN) / California Golden Bears, Berkeley (USA)",Reef,,,,,
