Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1960 Summer Olympics,Male,"Theodore Strathy ""Ted""•Frost",Ted•Frost,"6 April 1932 in Seattle, Washington (USA)",6 November 2018,United States,40662,194 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1948 Summer Olympics,Male,"Gordon Stephen ""Gordy""•Giovanelli",Gordy•Giovanelli,"11 April 1925 in Everett, Washington (USA)","21 December 2022 in Escondido, California (USA)",United States,40673,196 cm,"Washington Huskies, Seattle (USA)",Gus,,,,,
1964 Summer Olympics,Male,Paul Einar•Gunderson,Paul•Gunderson,"21 May 1943 in Odessa, Washington (USA)",,United States,40683,193 cm / 86 kg,"Harvard Crimson, Cambridge (USA)",Gundy,,,,,
1936 Summer Olympics,Male,"Donald Bruce ""Don""•Hume",Don•Hume,"27 July 1915 in Olympia, Washington (USA)","16 September 2001 in Monroe, Washington (USA)",United States,40711,71 kg,"Washington Huskies, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"George Elwood ""Shorty""•Hunt, Jr.",Shorty•Hunt,"1 August 1916 in Puyallup, Washington (USA)","3 September 1999 in Issaquah, Washington (USA)",United States,40712,195 cm,"Washington Huskies, Seattle (USA)",,,,,,
1952 Summer Olympics,Male,"Matthew Fillip ""Matt""•Leanderson",Matt•Leanderson,"11 March 1931 in Seattle, Washington (USA)","2 November 2006 in Kirkland, Washington (USA)",United States,40750,,"Washington Huskies, Seattle (USA)",Fil,,,,,
1948 Summer Olympics,Male,"Robert Doud ""Bob""•Martin",Bob•Martin,"19 June 1925 in Tacoma, Washington (USA)","18 October 2012 in Gig Harbor, Washington (USA)",United States,40772,,"Washington Huskies, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"James Burge ""Jim""•McMillin",Jim•McMillin,"3 September 1914 in Seattle, Washington (USA)","22 August 2005 in Bremerton, Washington (USA)",United States,40789,,"Washington Huskies, Seattle (USA)",Stub,,,,,
1964 Summer Olympics,Male,"Theodore Peder ""Ted""•Mittet",Ted•Mittet,"23 December 1941 in Seattle, Washington (USA)",,United States,40797,193 cm / 84 kg,"Lake Washington RC, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"Robert Gaston ""Bob""•Moch",Bob•Moch,"20 June 1914 in Montesano, Washington (USA)","18 January 2005 in Issaquah, Washington (USA)",United States,40798,,"Washington Huskies, Seattle (USA)",,,,,,
1948 Summer Olympics,Male,Allen Jerome•Morgan,Allen•Morgan,"16 July 1925 in Seattle, Washington (USA)","12 September 2011 in Seattle, Washington (USA)",United States,40805,,"Washington Huskies, Seattle (USA)",,,,,,
1936 Summer Olympics,Male,"Herbert Roger ""Herb""•Morris",Herb•Morris,"16 July 1915 in Seattle, Washington (USA)","22 July 2009 in Maple Valley, Washington (USA)",United States,40807,,"Washington Huskies, Seattle (USA)",,,,,,
1976 Summer Olympics,Male,Mark Alyn•Norelius,Mark•Norelius,"10 June 1952 in Seattle, Washington (USA)",,United States,40819,196 cm / 93 kg,"US Air Force, (USA)",,,,,,
1948 Summer Olympics,Male,Ralph Kenneth•Purchase,Ralph•Purchase,"11 July 1916 in Newport, Washington (USA)","11 January 2000 in Sun City West, Arizona (USA)",United States,40841,,"California Golden Bears, Berkeley (USA)",,,,,,
1936 Summer Olympics,Male,"Joseph Harry ""Joe""•Rantz",Joe•Rantz,"31 March 1914 in Spokane, Washington (USA)","10 September 2007 in Redmond, Washington (USA)",United States,40843,,"Washington Huskies, Seattle (USA)",,,,,,
1960 Summer Olympics,Male,Roy John•Rubin,Roy•Rubin,"24 January 1941 in Bellingham, Washington (USA)",,United States,40851,192 cm / 93 kg,"Lake Washington RC, Seattle (USA)",,,,,,
